 1.445172e-03 -7.519787e+01 2.854447e-03 9.000224e-01 9.003345e-01 1.104425e-05 9.987612e-01 9.987755e-01 9.226541e-01 9.796917e-04 9.534522e-01 3.196398e-04 9.726347e-01 4.412610e-03 4.355390e-05 5.506613e-02 5.955548e-05 9.999045e-01 2.451821e-01 1.919696e-04 9.969754e-01 2.031993e-01 1.488164e-04 9.985075e-01 2.105456e-01 1.012602e-04 9.993330e-01 2.227740e-01 5.350288e-03 5.212103e-03 5.020142e-03 4.891728e-03 8.511931e+00 8.851289e+00 1.352408e+02 1.737043e-04 1.671632e-04 1.670390e-04 1.679556e-04 1.718726e-04 5.754345e-01 5.663343e-01 5.535371e-01 5.429024e-01 -1.440334e-03 -2.063974e-02 7.523768e-02 6.829458e-03 1.485735e-04 4.308129e-02 2.309100e+01 -8.914816e+00 -1.876887e+01 5.156694e-01 1.450635e+01 -8.835372e+00 -1.774901e+00 9.267604e-07 5.240292e-08 1.194450e-07 1.313369e-07 1.809876e-06 6.103708e-06 1.233193e-05 3.291066e-07 1.747386e-06 5.159234e-06 8.404350e-06 1.625685e-07
 2.890344e-03 -7.519563e+01 2.855225e-03 8.999828e-01 9.003209e-01 1.104853e-05 9.987057e-01 9.987310e-01 9.226635e-01 9.798916e-04 9.534434e-01 3.197242e-04 9.726454e-01 4.404669e-03 4.357084e-05 5.513556e-02 5.977460e-05 9.999034e-01 2.450609e-01 1.923210e-04 9.969646e-01 2.031312e-01 1.491554e-04 9.985033e-01 2.104668e-01 1.015557e-04 9.993347e-01 2.226785e-01 5.349252e-03 5.211470e-03 5.020211e-03 4.892441e-03 8.511085e+00 8.851284e+00 1.352408e+02 1.736931e-04 1.671500e-04 1.670281e-04 1.679470e-04 1.718615e-04 5.753733e-01 5.663010e-01 5.535494e-01 5.429549e-01 -1.441416e-03 -2.064665e-02 7.526969e-02 6.832913e-03 1.486614e-04 4.301350e-02 2.309431e+01 -8.914839e+00 -1.876874e+01 5.156444e-01 1.450523e+01 -8.835301e+00 -1.777056e+00 9.302894e-07 5.249060e-08 1.197065e-07 1.317237e-07 1.810218e-06 6.103427e-06 1.232654e-05 3.288543e-07 1.747200e-06 5.158929e-06 8.404537e-06 1.625843e-07
 4.335515e-03 -7.519339e+01 2.856001e-03 8.999433e-01 9.003069e-01 1.105280e-05 9.986525e-01 9.986879e-01 9.226727e-01 9.800912e-04 9.534346e-01 3.198084e-04 9.726562e-01 4.396744e-03 4.358775e-05 5.520491e-02 5.999439e-05 9.999023e-01 2.449399e-01 1.926731e-04 9.969537e-01 2.030632e-01 1.494952e-04 9.984989e-01 2.103880e-01 1.018520e-04 9.993362e-01 2.225832e-01 5.348221e-03 5.210840e-03 5.020281e-03 4.893152e-03 8.510243e+00 8.851278e+00 1.352408e+02 1.736820e-04 1.671368e-04 1.670174e-04 1.679385e-04 1.718505e-04 5.753124e-01 5.662678e-01 5.535617e-01 5.430072e-01 -1.442501e-03 -2.065361e-02 7.530161e-02 6.836357e-03 1.487491e-04 4.294596e-02 2.309760e+01 -8.914862e+00 -1.876861e+01 5.156198e-01 1.450412e+01 -8.835234e+00 -1.779206e+00 9.338382e-07 5.257862e-08 1.199690e-07 1.321123e-07 1.810564e-06 6.103163e-06 1.232122e-05 3.286053e-07 1.747015e-06 5.158627e-06 8.404724e-06 1.626000e-07
 1.878723e-02 -7.517137e+01 2.863649e-03 8.995534e-01 9.001456e-01 1.109487e-05 9.982625e-01 9.983532e-01 9.227580e-01 9.820571e-04 9.533476e-01 3.206387e-04 9.727629e-01 4.318894e-03 4.375476e-05 5.589206e-02 6.223400e-05 9.998908e-01 2.437435e-01 1.962375e-04 9.968319e-01 2.023900e-01 1.529392e-04 9.984454e-01 2.096092e-01 1.048641e-04 9.993431e-01 2.216407e-01 5.338190e-03 5.204794e-03 5.021055e-03 4.900051e-03 8.502143e+00 8.851221e+00 1.352409e+02 1.735796e-04 1.670109e-04 1.669159e-04 1.678596e-04 1.717492e-04 5.747197e-01 5.659488e-01 5.536840e-01 5.435116e-01 -1.453176e-03 -2.072385e-02 7.561594e-02 6.870318e-03 1.496145e-04 4.228087e-02 2.312995e+01 -8.915049e+00 -1.876725e+01 5.153945e-01 1.449351e+01 -8.834737e+00 -1.800494e+00 9.699982e-07 5.347077e-08 1.226322e-07 1.360638e-07 1.814205e-06 6.101257e-06 1.227104e-05 3.262560e-07 1.745215e-06 5.155722e-06 8.406582e-06 1.627510e-07
 3.323895e-02 -7.514977e+01 2.871174e-03 8.991692e-01 8.999621e-01 1.113631e-05 9.979904e-01 9.981027e-01 9.228352e-01 9.839899e-04 9.532621e-01 3.214554e-04 9.728692e-01 4.242608e-03 4.391934e-05 5.657201e-02 6.453833e-05 9.998781e-01 2.425628e-01 1.998549e-04 9.966965e-01 2.017250e-01 1.564403e-04 9.983809e-01 2.088403e-01 1.079383e-04 9.993412e-01 2.207106e-01 5.328483e-03 5.199024e-03 5.021902e-03 4.906717e-03 8.494398e+00 8.851163e+00 1.352410e+02 1.734869e-04 1.668918e-04 1.668211e-04 1.677877e-04 1.716571e-04 5.741461e-01 5.656437e-01 5.538054e-01 5.439956e-01 -1.463898e-03 -2.079399e-02 7.593093e-02 6.904371e-03 1.504820e-04 4.161220e-02 2.316222e+01 -8.915239e+00 -1.876590e+01 5.151688e-01 1.448288e+01 -8.834228e+00 -1.821764e+00 1.006229e-06 5.435973e-08 1.252899e-07 1.400162e-07 1.817843e-06 6.099345e-06 1.222084e-05 3.239063e-07 1.743415e-06 5.152816e-06 8.408441e-06 1.629022e-07
 4.769067e-02 -7.512858e+01 2.878572e-03 8.987911e-01 8.997591e-01 1.117710e-05 9.978023e-01 9.979165e-01 9.229047e-01 9.858891e-04 9.531780e-01 3.222584e-04 9.729751e-01 4.167885e-03 4.408143e-05 5.724473e-02 6.691280e-05 9.998640e-01 2.413978e-01 2.035275e-04 9.965476e-01 2.010682e-01 1.600016e-04 9.983057e-01 2.080813e-01 1.110783e-04 9.993309e-01 2.197930e-01 5.319098e-03 5.193525e-03 5.022816e-03 4.913155e-03 8.487003e+00 8.851104e+00 1.352411e+02 1.734036e-04 1.667792e-04 1.667328e-04 1.677224e-04 1.715738e-04 5.735917e-01 5.653523e-01 5.539257e-01 5.444598e-01 -1.474313e-03 -2.086500e-02 7.623523e-02 6.937336e-03 1.513236e-04 4.096740e-02 2.319320e+01 -8.915346e+00 -1.876448e+01 5.149859e-01 1.447326e+01 -8.834073e+00 -1.842564e+00 1.044465e-06 5.527799e-08 1.280407e-07 1.441294e-07 1.821832e-06 6.098961e-06 1.217706e-05 3.218573e-07 1.741732e-06 5.150163e-06 8.410272e-06 1.630411e-07
 6.505191e-02 -7.510358e+01 2.887324e-03 8.983433e-01 8.994964e-01 1.122541e-05 9.976424e-01 9.977469e-01 9.229800e-01 9.881343e-04 9.530787e-01 3.232083e-04 9.731018e-01 4.079803e-03 4.427343e-05 5.804503e-02 6.985587e-05 9.998454e-01 2.400157e-01 2.080053e-04 9.963539e-01 2.002881e-01 1.643524e-04 9.982037e-01 2.071803e-01 1.149307e-04 9.993097e-01 2.187043e-01 5.308173e-03 5.187204e-03 5.023979e-03 4.920644e-03 8.478491e+00 8.851031e+00 1.352412e+02 1.733133e-04 1.666510e-04 1.666336e-04 1.676509e-04 1.714830e-04 5.729464e-01 5.650166e-01 5.540689e-01 5.449963e-01 -1.486500e-03 -2.094947e-02 7.658955e-02 6.975802e-03 1.523073e-04 4.021704e-02 2.322905e+01 -8.915395e+00 -1.876273e+01 5.148073e-01 1.446271e+01 -8.834209e+00 -1.867054e+00 1.093011e-06 5.641445e-08 1.314541e-07 1.492659e-07 1.826907e-06 6.099907e-06 1.213072e-05 3.196892e-07 1.739830e-06 5.147230e-06 8.412431e-06 1.631958e-07
 8.241316e-02 -7.507912e+01 2.895915e-03 8.979034e-01 8.992137e-01 1.127289e-05 9.975383e-01 9.976264e-01 9.230459e-01 9.903364e-04 9.529812e-01 3.241404e-04 9.732280e-01 3.993730e-03 4.446214e-05 5.883591e-02 7.291001e-05 9.998243e-01 2.386543e-01 2.125646e-04 9.961420e-01 1.995189e-01 1.687939e-04 9.980875e-01 2.062925e-01 1.188845e-04 9.992782e-01 2.176320e-01 5.297662e-03 5.181217e-03 5.025210e-03 4.927848e-03 8.470416e+00 8.850957e+00 1.352413e+02 1.732343e-04 1.665308e-04 1.665421e-04 1.675874e-04 1.714028e-04 5.723257e-01 5.646978e-01 5.542102e-01 5.455083e-01 -1.498713e-03 -2.103361e-02 7.694352e-02 7.014259e-03 1.532906e-04 3.946516e-02 2.326467e+01 -8.915438e+00 -1.876097e+01 5.146322e-01 1.445224e+01 -8.834360e+00 -1.891470e+00 1.142126e-06 5.755181e-08 1.348776e-07 1.544344e-07 1.831992e-06 6.100962e-06 1.208493e-05 3.175472e-07 1.737940e-06 5.144319e-06 8.414584e-06 1.633496e-07
 9.977440e-02 -7.505522e+01 2.904333e-03 8.974718e-01 8.989134e-01 1.131947e-05 9.974725e-01 9.975427e-01 9.231024e-01 9.924926e-04 9.528858e-01 3.250540e-04 9.733535e-01 3.909740e-03 4.464739e-05 5.961696e-02 7.607499e-05 9.998004e-01 2.373148e-01 2.172071e-04 9.959110e-01 1.987611e-01 1.733287e-04 9.979563e-01 2.054184e-01 1.229437e-04 9.992361e-01 2.165769e-01 5.287582e-03 5.175568e-03 5.026503e-03 4.934760e-03 8.462786e+00 8.850882e+00 1.352415e+02 1.731668e-04 1.664187e-04 1.664586e-04 1.675318e-04 1.713332e-04 5.717305e-01 5.643963e-01 5.543495e-01 5.459955e-01 -1.510719e-03 -2.111631e-02 7.728982e-02 7.051946e-03 1.542549e-04 3.872922e-02 2.329931e+01 -8.915428e+00 -1.875919e+01 5.144839e-01 1.444245e+01 -8.834708e+00 -1.915524e+00 1.193398e-06 5.871441e-08 1.383882e-07 1.597696e-07 1.837214e-06 6.102882e-06 1.204327e-05 3.155978e-07 1.736135e-06 5.141576e-06 8.416699e-06 1.634953e-07
 1.000868e-01 -7.502690e+01 2.913133e-03 8.974611e-01 8.989071e-01 1.133314e-05 9.974716e-01 9.975414e-01 9.231033e-01 9.928097e-04 9.528830e-01 3.250907e-04 9.733558e-01 3.908248e-03 4.465192e-05 5.963089e-02 7.613295e-05 9.997999e-01 2.372909e-01 2.172914e-04 9.959067e-01 1.987475e-01 1.734111e-04 9.979538e-01 2.054028e-01 1.230177e-04 9.992353e-01 2.165581e-01 5.287404e-03 5.175469e-03 5.026526e-03 4.934882e-03 8.462652e+00 8.850880e+00 1.352415e+02 1.731658e-04 1.664168e-04 1.664571e-04 1.675309e-04 1.713321e-04 5.717200e-01 5.643910e-01 5.543520e-01 5.460041e-01 -1.523837e-03 -2.113666e-02 7.753483e-02 7.072888e-03 1.546555e-04 3.882580e-02 2.334021e+01 -8.913737e+00 -1.875650e+01 5.144820e-01 1.444444e+01 -8.827718e+00 -1.914277e+00 1.194329e-06 5.873604e-08 1.384540e-07 1.598717e-07 1.837293e-06 6.102910e-06 1.204260e-05 3.155676e-07 1.736106e-06 5.141530e-06 8.416732e-06 1.634978e-07
